PassengerId,Name,HomePlanet,Destination,CryoSleep,Cabin,Age,Classe_Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Argent_Total,Famille,Transported
8481_01,Mesarid Braned,Europa,TRAPPIST-1e,True,B/332/S,60.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8482_01,Lynnie Thonyderson,Earth,55 Cancri e,True,G/1358/S,47.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8483_01,Axinon Clutcheed,Europa,TRAPPIST-1e,True,D/253/S,29.0,Jeune,True,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8486_01,France Anthompson,Earth,TRAPPIST-1e,True,G/1360/S,19.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8487_01,Kajamak Boderbint,Europa,55 Cancri e,,C/282/P,32.0,Adulte,True,65.0,0.0,0.0,88.0,9811.0,9964.0,False,False
8489_01,Elicey Danielps,Earth,PSO J318.5-22,True,G/1383/P,22.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8491_01,Murs Panie,Mars,55 Cancri e,False,F/1635/S,35.0,Adulte,False,319.0,0.0,6331.0,8.0,0.0,6658.0,False,True
8492_01,Lis Tersimpson,Earth,TRAPPIST-1e,False,F/1740/P,28.0,Jeune,False,0.0,62.0,3.0,667.0,0.0,732.0,False,True
8493_01,Hanna Goodson,Earth,PSO J318.5-22,True,G/1384/P,22.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8494_01,Cines Bota,Mars,TRAPPIST-1e,False,E/543/P,42.0,Adulte,False,770.0,0.0,1301.0,0.0,0.0,2071.0,False,True
8495_01,Zauri Rupent,Europa,55 Cancri e,False,C/283/P,37.0,Adulte,False,18.0,4754.0,1.0,1254.0,2.0,6029.0,False,True
8500_01,Chios Purte,Mars,TRAPPIST-1e,False,F/1743/P,31.0,Adulte,False,49.0,322.0,977.0,0.0,0.0,1348.0,False,True
8502_01,Cole Purte,Mars,TRAPPIST-1e,False,D/254/S,33.0,Adulte,True,1264.0,1787.0,36.0,473.0,337.0,3897.0,False,False
8503_01,Izaron Coweboded,Europa,TRAPPIST-1e,False,B/279/P,48.0,Adulte,False,3784.0,917.0,146.0,1770.0,880.0,7497.0,True,False
8503_02,Keidus Coweboded,Europa,TRAPPIST-1e,False,B/279/P,31.0,Adulte,False,0.0,529.0,0.0,0.0,3884.0,4413.0,True,False
8503_03,Tabdhib Coweboded,Europa,55 Cancri e,True,B/279/P,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8504_01,Catha Moranthons,Earth,TRAPPIST-1e,False,F/1744/P,44.0,Adulte,False,0.0,0.0,2036.0,2.0,1.0,2039.0,False,True
8504_02,Kencey Moranthons,Earth,55 Cancri e,True,G/1385/P,22.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8506_01,Stal Benney,Earth,TRAPPIST-1e,False,F/1746/P,18.0,Jeune,False,490.0,0.0,54.0,195.0,0.0,739.0,False,False
8508_01,Proos Bake,Mars,TRAPPIST-1e,True,F/1747/P,48.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8508_02,Spikes Bake,Mars,TRAPPIST-1e,True,F/1747/P,2.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8508_03,Bonutz Bake,Mars,TRAPPIST-1e,False,F/1747/P,44.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8509_01,Lillia Kaufmaneyes,Earth,TRAPPIST-1e,False,G/1364/S,43.0,Adulte,False,21.0,0.0,863.0,0.0,0.0,884.0,False,False
8511_01,Craine Moreman,Earth,PSO J318.5-22,False,G/1365/S,51.0,Vieux,False,590.0,28.0,73.0,0.0,82.0,773.0,False,False
8512_01,Verly Flyncharlan,Earth,55 Cancri e,False,F/1637/S,48.0,Adulte,False,0.0,717.0,0.0,0.0,10.0,727.0,False,True
8514_01,Kie Ste,Mars,TRAPPIST-1e,,F/1748/P,51.0,Vieux,False,870.0,28.0,278.0,154.0,1288.0,2618.0,False,False
8516_01,Denis Hopez,Earth,TRAPPIST-1e,False,F/1750/P,20.0,Jeune,False,0.0,0.0,0.0,327.0,0.0,327.0,False,True
8521_01,Castab Cuplial,Europa,TRAPPIST-1e,False,A/102/S,41.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8522_01,Ianna Quinnerettt,Earth,TRAPPIST-1e,False,F/1751/P,27.0,Jeune,False,3.0,0.0,10.0,4.0,855.0,872.0,False,True
8523_01,Weiaham Vendeck,Europa,55 Cancri e,False,C/320/S,56.0,Vieux,False,53.0,3033.0,0.0,140.0,6102.0,9328.0,False,False
8524_01,Algeno Conablese,Europa,55 Cancri e,True,B/333/S,26.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8528_01,Hencey Chanash,Earth,TRAPPIST-1e,False,G/1369/S,21.0,Jeune,False,11.0,0.0,0.0,839.0,0.0,850.0,False,False
8530_01,Sher Shpie,Mars,TRAPPIST-1e,False,F/1640/S,21.0,Inconnu,False,2502.0,0.0,44.0,23.0,29.0,2598.0,False,False
8535_01,Hilley Petton,Earth,55 Cancri e,False,F/1642/S,23.0,Jeune,False,348.0,210.0,0.0,0.0,1.0,559.0,False,False
8536_01,Mesatik Plattering,Europa,55 Cancri e,False,E/559/S,28.0,Jeune,False,0.0,101.0,0.0,0.0,12143.0,12244.0,False,False
8537_01,Whex Nutte,Mars,TRAPPIST-1e,True,F/1643/S,40.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8537_02,Cireal Nutte,Mars,TRAPPIST-1e,False,F/1643/S,39.0,Adulte,False,5327.0,0.0,290.0,0.0,0.0,5617.0,True,False
8537_03,Tonch Nutte,Mars,TRAPPIST-1e,True,F/1643/S,16.0,Enfant,,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8539_01,Tance Simsey,Earth,TRAPPIST-1e,False,G/1372/S,20.0,Jeune,False,59.0,29.0,27.0,0.0,0.0,115.0,False,False
8540_01,Dory Sextones,Earth,TRAPPIST-1e,False,F/1645/S,24.0,Jeune,False,686.0,0.0,13.0,0.0,0.0,699.0,False,False
8541_01,Squars Rekle,Mars,TRAPPIST-1e,False,D/266/P,45.0,Adulte,True,1093.0,950.0,341.0,0.0,0.0,2384.0,True,False
8541_02,Booss Rekle,Mars,55 Cancri e,False,D/266/P,33.0,Adulte,False,1914.0,5.0,0.0,0.0,228.0,2147.0,False,True
8542_01,Dow Chate,Mars,TRAPPIST-1e,True,E/544/P,19.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8544_01,Yolana Booters,Earth,TRAPPIST-1e,False,F/1647/S,15.0,Enfant,False,114.0,161.0,22.0,419.0,0.0,716.0,False,False
8545_01,Regana Kirks,Earth,TRAPPIST-1e,False,F/1753/P,18.0,Jeune,False,0.0,0.0,7.0,717.0,0.0,724.0,False,False
8548_01,,Earth,TRAPPIST-1e,False,F/1755/P,21.0,Jeune,False,129.0,106.0,280.0,183.0,18.0,716.0,False,False
8549_01,Tostex Grean,Mars,TRAPPIST-1e,True,F/1648/S,37.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8551_01,Sariton Disheract,Europa,TRAPPIST-1e,False,D/257/S,53.0,Vieux,False,0.0,847.0,0.0,630.0,2060.0,3537.0,False,False
8552_01,Pot Hapie,Mars,TRAPPIST-1e,False,E/545/P,19.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8552_02,Mins Hapie,Mars,TRAPPIST-1e,False,F/1756/P,17.0,Enfant,False,387.0,0.0,28.0,2183.0,0.0,2598.0,False,False
8554_01,Britta Valezaley,Earth,PSO J318.5-22,False,E/547/P,58.0,Vieux,False,487.0,0.0,195.0,0.0,7.0,689.0,False,True
8556_01,Mirfar Optionful,Europa,TRAPPIST-1e,False,B/280/P,18.0,Jeune,False,0.0,1878.0,0.0,18572.0,10028.0,30478.0,True,False
8556_02,Sadard Optionful,Europa,55 Cancri e,False,B/280/P,25.0,Jeune,True,0.0,3978.0,0.0,266.0,597.0,4841.0,False,True
8557_01,Cheleon Swingse,Europa,TRAPPIST-1e,True,B/334/S,39.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8557_02,Golaran Swingse,Europa,55 Cancri e,True,B/334/S,40.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8559_01,Ecco Make,Mars,TRAPPIST-1e,False,E/548/P,27.0,Jeune,True,3.0,952.0,208.0,951.0,0.0,2114.0,False,False
8559_02,Eclass Make,Mars,TRAPPIST-1e,False,F/1758/P,3.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8559_03,Goos Make,Mars,TRAPPIST-1e,True,F/1758/P,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8560_01,Glena Hahnstonsen,Earth,55 Cancri e,True,G/1391/P,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8561_01,Dandra Sandry,Earth,PSO J318.5-22,True,G/1375/S,29.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8566_01,Ferry Valexandez,Earth,TRAPPIST-1e,False,G/1392/P,22.0,Jeune,False,3.0,214.0,0.0,0.0,591.0,808.0,False,False
8569_01,Neutrak Lisholtery,Europa,TRAPPIST-1e,False,A/88/P,34.0,Adulte,False,0.0,3636.0,0.0,70.0,27.0,3733.0,False,True
8570_01,Denny Russon,Earth,PSO J318.5-22,True,G/1377/S,19.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8571_01,Yots Repie,Mars,TRAPPIST-1e,False,F/1651/S,26.0,Jeune,False,5757.0,0.0,206.0,0.0,0.0,5963.0,False,False
8572_01,Eltaird Hoorherve,Europa,TRAPPIST-1e,False,A/89/P,33.0,Adulte,False,0.0,739.0,0.0,140.0,6901.0,7780.0,False,False
8573_01,Marine Harry,Earth,TRAPPIST-1e,False,F/1652/S,34.0,Adulte,,10.0,4.0,1.0,0.0,791.0,806.0,False,True
8573_02,Toniel Mirezavis,Earth,TRAPPIST-1e,True,G/1378/S,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8574_01,Hork Welte,Mars,TRAPPIST-1e,True,F/1653/S,40.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8574_02,Yakers Welte,Mars,,,D/258/S,53.0,Vieux,False,1042.0,0.0,2.0,1.0,11.0,1056.0,False,False
8574_03,Wales Rhuba,Mars,TRAPPIST-1e,True,F/1653/S,8.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8574_04,Ceros Welte,Mars,TRAPPIST-1e,False,F/1653/S,54.0,Vieux,False,1763.0,0.0,11.0,0.0,0.0,1774.0,True,False
8574_05,Eerch Welte,Mars,55 Cancri e,True,F/1653/S,29.0,Jeune,,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8577_01,Mans Kill,Mars,TRAPPIST-1e,True,F/1654/S,56.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8580_01,Leen Goldendrice,Earth,PSO J318.5-22,False,G/1379/S,21.0,Jeune,False,4.0,3.0,149.0,17.0,442.0,615.0,False,False
8581_01,Kitauva Fawnsive,Europa,TRAPPIST-1e,True,C/323/S,25.0,Jeune,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8581_02,Mesatz Meplel,Europa,TRAPPIST-1e,True,C/323/S,33.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8584_01,Marvey Coopelandez,Earth,TRAPPIST-1e,False,F/1655/S,22.0,Jeune,False,4.0,0.0,72.0,21.0,600.0,697.0,False,False
8585_01,Cireal Kepie,Mars,TRAPPIST-1e,False,D/259/S,50.0,Vieux,False,748.0,164.0,269.0,0.0,0.0,1181.0,False,False
8586_01,Zelowl Terry,Mars,55 Cancri e,False,E/550/P,24.0,Jeune,False,0.0,0.0,396.0,256.0,1482.0,2134.0,False,False
8587_01,Ronard Fielsenders,,TRAPPIST-1e,False,F/1763/P,25.0,Jeune,False,637.0,0.0,89.0,312.0,2.0,1040.0,False,False
8588_01,Gramus Wist,Mars,TRAPPIST-1e,True,E/562/S,59.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8589_01,Gacrab Gealter,Europa,55 Cancri e,False,D/267/P,26.0,Jeune,False,6.0,728.0,0.0,1273.0,1116.0,3123.0,False,False
8592_01,Bosoneb Gulthler,Europa,TRAPPIST-1e,False,D/268/P,19.0,Jeune,False,0.0,1406.0,0.0,4199.0,2123.0,7728.0,False,False
8594_01,Heremy Clayson,Earth,TRAPPIST-1e,False,G/1381/S,37.0,Adulte,False,210.0,3.0,601.0,1.0,68.0,883.0,False,False
8595_01,Froos Stche,Mars,TRAPPIST-1e,True,E/551/P,22.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8596_01,Aldah Healted,Europa,TRAPPIST-1e,True,C/284/P,44.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8596_02,Menchah Healted,Europa,55 Cancri e,True,C/284/P,25.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8597_01,Patoya Moreman,Earth,TRAPPIST-1e,True,G/1382/S,23.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8598_01,Garley Mcbriggins,Earth,55 Cancri e,False,G/1394/P,6.0,Enfant,,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8598_02,Eriana Mcbriggins,Earth,PSO J318.5-22,True,G/1394/P,39.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8598_03,Brada Mcbriggins,Earth,55 Cancri e,False,,26.0,Jeune,False,12.0,71.0,0.0,103.0,624.0,810.0,False,False
8599_01,Lynnie Scottuez,Earth,55 Cancri e,False,G/1383/S,14.0,Enfant,False,547.0,145.0,5.0,0.0,9.0,706.0,False,False
8602_01,Robina Weissey,Earth,TRAPPIST-1e,True,G/1396/P,3.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,False
8602_02,Yvonna Weissey,Earth,PSO J318.5-22,False,G/1396/P,21.0,Jeune,,10.0,1028.0,3.0,2519.0,0.0,3560.0,True,False
8602_03,Elson Weissey,Earth,,True,G/1396/P,24.0,Jeune,,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8603_01,Hilip Klinson,Earth,PSO J318.5-22,True,,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8604_01,Crat Stité,Mars,,False,F/1765/P,37.0,Adulte,False,50.0,0.0,343.0,2205.0,0.0,2598.0,True,False
8604_02,Halesh Stité,Mars,TRAPPIST-1e,True,F/1765/P,21.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8605_01,Suhain Netshaless,Europa,TRAPPIST-1e,False,C/324/S,67.0,Vieux,False,0.0,82.0,0.0,2279.0,293.0,2654.0,False,False
8605_02,Mera Netshaless,Europa,TRAPPIST-1e,True,,28.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8605_03,Spuri Netshaless,Europa,55 Cancri e,True,C/324/S,13.0,Enfant,,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8605_04,Aldibah Netshaless,Europa,TRAPPIST-1e,False,C/324/S,26.0,Jeune,False,0.0,226.0,0.0,436.0,4051.0,4713.0,True,False
8605_05,Pleion Netshaless,Europa,55 Cancri e,True,C/324/S,33.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8606_01,Tammyl Wolffy,Earth,TRAPPIST-1e,True,G/1386/S,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8606_02,Gerry Wolffy,Earth,TRAPPIST-1e,False,F/1658/S,24.0,Jeune,False,13.0,221.0,0.0,1154.0,0.0,1388.0,False,False
8606_03,Gordo Wolffy,Earth,TRAPPIST-1e,False,E/563/S,26.0,Jeune,False,0.0,0.0,148.0,551.0,89.0,788.0,False,False
8607_01,Lan Gainebergan,Earth,PSO J318.5-22,False,G/1387/S,21.0,Jeune,False,0.0,2202.0,9.0,71.0,100.0,2382.0,False,True
8609_01,Bara Cochrisons,Earth,TRAPPIST-1e,False,E/564/S,27.0,Jeune,False,0.0,0.0,2.0,994.0,0.0,996.0,False,False
8610_01,Thondy Mayson,Earth,PSO J318.5-22,True,G/1398/P,15.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8611_01,Rice Mejiaddox,Earth,55 Cancri e,False,F/1766/P,24.0,Jeune,False,2.0,644.0,0.0,0.0,0.0,646.0,False,False
8612_01,Carlen Welles,,TRAPPIST-1e,False,G/1399/P,31.0,Adulte,False,4.0,9.0,870.0,0.0,0.0,883.0,False,False
8613_01,,Earth,TRAPPIST-1e,False,G/1388/S,10.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8614_01,,Earth,TRAPPIST-1e,False,G/1400/P,23.0,Jeune,False,4.0,3.0,1785.0,0.0,0.0,1792.0,False,True
8615_01,Kris Buckentry,Earth,55 Cancri e,False,E/565/S,50.0,Vieux,False,0.0,0.0,117.0,712.0,0.0,829.0,False,True
8615_02,Jarena Buckentry,Earth,55 Cancri e,True,G/1389/S,13.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8616_01,Fruik Coune,Mars,TRAPPIST-1e,False,F/1767/P,43.0,Adulte,False,27.0,0.0,797.0,830.0,161.0,1815.0,True,False
8616_02,Skies Coune,Mars,55 Cancri e,True,F/1767/P,20.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8617_01,Jeroy Cartiz,Earth,TRAPPIST-1e,False,F/1768/P,21.0,Jeune,False,11.0,1475.0,0.0,0.0,0.0,1486.0,False,True
8618_01,Hallux Resendent,Europa,55 Cancri e,False,B/336/S,18.0,Jeune,False,0.0,694.0,0.0,0.0,1370.0,2064.0,True,False
8618_02,Jihonon Resendent,Europa,TRAPPIST-1e,True,B/336/S,16.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8619_01,Mardach Heermy,Europa,TRAPPIST-1e,False,E/566/S,47.0,Adulte,False,187.0,268.0,977.0,3441.0,236.0,5109.0,False,False
8620_01,Cinets Crité,Mars,TRAPPIST-1e,False,F/1659/S,35.0,Adulte,True,1234.0,35.0,7.0,0.0,0.0,1276.0,False,False
8623_01,Vandy Hoffergess,Earth,TRAPPIST-1e,False,,15.0,Enfant,False,9.0,731.0,85.0,0.0,537.0,1362.0,False,False
8624_01,Penne Kramorry,Earth,TRAPPIST-1e,False,F/1661/S,46.0,Adulte,False,135.0,0.0,0.0,0.0,928.0,1063.0,False,False
8624_02,Eristy Kramorry,Earth,TRAPPIST-1e,True,G/1390/S,6.0,Enfant,,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8626_01,Alber Corman,Earth,TRAPPIST-1e,False,F/1770/P,26.0,Jeune,False,1.0,0.0,1.0,15.0,854.0,871.0,False,False
8628_01,Enry Johnsondez,Earth,PSO J318.5-22,False,F/1664/S,49.0,Adulte,False,0.0,18.0,0.0,0.0,686.0,704.0,False,False
8629_01,Royce Hamberterry,Earth,TRAPPIST-1e,True,G/1391/S,28.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8631_01,Denuts Stité,Mars,TRAPPIST-1e,True,E/553/P,37.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8633_01,Jenne Daughessey,Earth,TRAPPIST-1e,False,F/1665/S,17.0,Enfant,False,2.0,33.0,97.0,553.0,0.0,685.0,False,False
8634_01,Wenny Hurchez,Earth,TRAPPIST-1e,False,G/1392/S,38.0,Adulte,False,1739.0,0.0,0.0,83.0,0.0,1822.0,False,False
8635_01,Joanry Welles,Earth,TRAPPIST-1e,False,E/554/P,18.0,Jeune,False,224.0,0.0,0.0,0.0,1384.0,1608.0,False,False
8636_01,Panzel Ruity,Mars,TRAPPIST-1e,True,F/1772/P,55.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8637_01,Sinkes Spien,,TRAPPIST-1e,True,F/1773/P,28.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8637_02,Varz Spien,Mars,TRAPPIST-1e,False,F/1773/P,25.0,Jeune,False,987.0,0.0,6221.0,141.0,0.0,7349.0,False,True
8637_03,Nakes Spien,Mars,TRAPPIST-1e,False,E/555/P,17.0,Enfant,,330.0,1.0,967.0,0.0,0.0,1298.0,False,False
8638_01,Therta Holliams,Earth,TRAPPIST-1e,True,G/1402/P,22.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,True,False
8638_02,Janee Holliams,Earth,TRAPPIST-1e,False,G/1402/P,4.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8638_03,Britta Holliams,Earth,55 Cancri e,False,G/1402/P,3.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8639_01,Wifts Berle,Mars,TRAPPIST-1e,True,E/567/S,21.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8639_02,Cruts Berle,Mars,TRAPPIST-1e,False,D/260/S,24.0,Jeune,False,1455.0,2207.0,163.0,2354.0,0.0,6179.0,False,False
8640_01,Diandy Hurchrisong,Earth,,False,F/1666/S,50.0,Vieux,False,133.0,0.0,525.0,0.0,31.0,689.0,False,False
8641_01,Cint Mille,Mars,TRAPPIST-1e,False,F/1667/S,3.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8641_02,Conth Mille,Mars,TRAPPIST-1e,False,F/1667/S,19.0,Jeune,False,1146.0,0.0,3.0,0.0,0.0,1149.0,True,False
8641_03,Pech Mille,Mars,TRAPPIST-1e,True,F/1667/S,22.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8642_01,Yolace Berreranks,Earth,PSO J318.5-22,False,F/1774/P,20.0,Jeune,False,0.0,4.0,0.0,0.0,625.0,629.0,False,False
8643_01,Dow Ramad,Mars,TRAPPIST-1e,False,F/1775/P,18.0,Jeune,False,2048.0,0.0,2.0,848.0,0.0,2898.0,False,False
8644_01,Shawne Dunnisey,Earth,TRAPPIST-1e,False,F/1668/S,27.0,Jeune,False,20.0,0.0,11.0,0.0,848.0,879.0,True,False
8644_02,Ninaha Dunnisey,Earth,TRAPPIST-1e,False,F/1668/S,29.0,Jeune,False,0.0,0.0,0.0,0.0,1972.0,1972.0,False,False
8645_01,Herita Arneras,Earth,55 Cancri e,False,F/1776/P,23.0,Jeune,False,1.0,26.0,1908.0,318.0,0.0,2253.0,False,True
8646_01,Neutrak Vertfull,Europa,TRAPPIST-1e,True,C/325/S,48.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8646_02,Enifik Vertfull,Europa,TRAPPIST-1e,False,C/325/S,32.0,Adulte,False,0.0,1285.0,0.0,3030.0,334.0,4649.0,True,False
8646_03,Atonon Vertfull,Europa,TRAPPIST-1e,True,C/325/S,55.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
8646_04,Chamark Vertfull,Europa,55 Cancri e,False,C/325/S,49.0,Adulte,False,3.0,1108.0,2.0,5775.0,1964.0,8852.0,False,False
8650_01,Artis Weberton,Earth,TRAPPIST-1e,True,G/1404/P,15.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8653_01,Racily Bairdyork,Earth,TRAPPIST-1e,True,G/1393/S,50.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8654_01,Jeresa Noelan,Earth,TRAPPIST-1e,False,F/1779/P,35.0,Adulte,False,777.0,0.0,23.0,0.0,61.0,861.0,False,False
8656_01,Antinon Imparmle,Europa,TRAPPIST-1e,False,A/103/S,29.0,Jeune,False,0.0,4455.0,0.0,1663.0,4435.0,10553.0,True,False
8656_02,Almino Rotter,Europa,55 Cancri e,False,A/103/S,38.0,Adulte,True,0.0,1298.0,0.0,1841.0,1547.0,4686.0,True,False
8656_03,Eltares Imparmle,Europa,55 Cancri e,True,A/103/S,29.0,Jeune,True,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8657_01,Caish Harta,Mars,TRAPPIST-1e,False,F/1780/P,39.0,Adulte,False,200.0,0.0,1083.0,65.0,0.0,1348.0,False,True
8658_01,Ney Forne,Mars,TRAPPIST-1e,False,E/568/S,49.0,Adulte,False,0.0,1.0,1364.0,226.0,0.0,1591.0,False,True
8658_02,Batech Forne,Mars,TRAPPIST-1e,False,F/1673/S,39.0,Adulte,False,345.0,0.0,848.0,0.0,116.0,1309.0,False,False
8659_01,Coley Ryanglasey,Earth,TRAPPIST-1e,False,F/1781/P,19.0,Jeune,False,125.0,556.0,23.0,0.0,0.0,704.0,False,True
8661_01,Herina Pierry,Earth,TRAPPIST-1e,False,F/1675/S,19.0,Jeune,False,886.0,0.0,0.0,1587.0,12.0,2485.0,False,False
8663_01,Fery Hurchrisong,Earth,TRAPPIST-1e,False,G/1394/S,14.0,Enfant,False,450.0,4791.0,896.0,0.0,0.0,6137.0,False,True
8663_02,Donnie Hurchrisong,Earth,55 Cancri e,True,,40.0,Adulte,,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8664_01,Loisey Hallahaney,Earth,TRAPPIST-1e,False,G/1395/S,40.0,Adulte,False,909.0,0.0,0.0,0.0,0.0,909.0,False,False
8667_01,Koat Kad,Mars,TRAPPIST-1e,False,F/1676/S,20.0,Jeune,False,733.0,0.0,455.0,0.0,0.0,1188.0,False,False
8668_01,Mall Rapie,Mars,TRAPPIST-1e,True,F/1783/P,6.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8668_02,Mulk Rapie,Mars,TRAPPIST-1e,False,D/269/P,41.0,Adulte,False,806.0,16.0,125.0,1008.0,0.0,1955.0,False,False
8668_03,Toat Rapie,Mars,TRAPPIST-1e,False,E/556/P,37.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8669_01,Morrie Cartiz,Earth,TRAPPIST-1e,False,F/1677/S,31.0,Adulte,False,949.0,0.0,22.0,0.0,0.0,971.0,False,False
8669_02,Craine Cartiz,Earth,TRAPPIST-1e,False,G/1397/S,8.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
8669_03,Leence Cartiz,Earth,TRAPPIST-1e,False,F/1677/S,55.0,Vieux,False,506.0,0.0,456.0,0.0,0.0,962.0,False,False
8670_01,Evenna Williotters,Earth,PSO J318.5-22,True,G/1398/S,16.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8671_01,Avijava Ticagent,Europa,55 Cancri e,False,A/90/P,29.0,Jeune,False,1.0,764.0,1.0,265.0,1539.0,2570.0,False,True
8672_01,Cary Rilley,Earth,TRAPPIST-1e,False,G/1406/P,40.0,Adulte,False,21.0,155.0,0.0,267.0,0.0,443.0,False,False
8673_01,Taurak Pentical,Europa,,True,C/285/P,27.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8674_01,Gra Resty,Mars,TRAPPIST-1e,False,F/1784/P,21.0,Jeune,False,4924.0,0.0,49.0,2.0,0.0,4975.0,False,False
8675_01,Benebah Droning,Europa,TRAPPIST-1e,True,B/281/P,25.0,Jeune,,0.0,0.0,0.0,0.0,0.0,0.0,False,True
8680_01,Scera Sty,Mars,TRAPPIST-1e,False,F/1786/P,44.0,Adulte,False,0.0,971.0,700.0,0.0,0.0,1671.0,False,False
